ID,PID,WAVE_w1,SURVEY1_w1,S_GENDER_w1,S_AGE_w1,S_AREA1_w1,par_age_1_w1,par_age_2_w1,par_edu_1_w1,par_edu_2_w1,par_job_a1_w1,par_job_b1_w1,par_nat_1_w1,par_nat_2_w1,family_a01_w1,household_w1,income_01_w1,income_02_w1,income_03_w1,par_foreigner_01_w1,fa_korean_ab_a01_w1,fa_korean_ab_a02_w1,fa_korean_ab_a03_w1,fa_korean_ab_a04_w1,mo_korean_ab_b01_w1,mo_korean_ab_b02_w1,mo_korean_ab_b03_w1,mo_korean_ab_b04_w1,communication_a01_w1,communication_b01_w1,korean_ab_a01_w1,korean_ab_a02_w1,korean_ab_a03_w1,korean_ab_a04_w1,fore_language_a01_w1,fore_language_b01_w1,fore_language_b02_w1,fore_language_b03_w1,fa_language_ab_a01_w1,fa_language_ab_a02_w1,fa_language_ab_a03_w1,fa_language_ab_a04_w1,mo_language_ab_b01_w1,mo_language_ab_b02_w1,mo_language_ab_b03_w1,mo_language_ab_b04_w1,national_awar_01_w1,visit_par_country_01_w1,visit_par_country_02_w1,visit_par_country_03_w1,visit_ko_country_01_w1,inter_par_country_01_w1,s_accul_str_01_w1,s_accul_str_02_w1,s_accul_str_03_w1,s_accul_str_04_w1,s_accul_str_05_w1,s_accul_str_06_w1,s_accul_str_07_w1,s_accul_str_08_w1,s_accul_str_09_w1,s_accul_str_10_w1,s_national_iden_01_w1,s_national_iden_02_w1,s_national_iden_03_w1,s_national_iden_04_w1,biticul_acc_01_w1,biticul_acc_02_w1,biticul_acc_03_w1,biticul_acc_04_w1,biticul_acc_05_w1,biticul_acc_06_w1,biticul_acc_07_w1,biticul_acc_08_w1,biticul_acc_09_w1,biticul_acc_10_w1,health_01_w1,body_satis01_w1,body_satis02_w1,body_satis03_w1,body_satis04_w1,body_satis05_w1,body_satis06_w1,s_esteem_a01_w1,s_esteem_a02_w1,s_esteem_a03_w1,s_esteem_a04_w1,s_resil_01_w1,s_resil_02_w1,s_resil_03_w1,s_resil_04_w1,s_resil_05_w1,s_resil_06_w1,s_resil_07_w1,s_resil_08_w1,s_resil_09_w1,s_resil_10_w1,s_resil_11_w1,s_resil_12_w1,s_resil_13_w1,s_resil_14_w1,life_satis_01_w1,life_satis_02_w1,life_satis_03_w1,score_01_w1,score_02_w1,score_03_w1,score_04_w1,score_05_w1,satis_score_01_w1,achiev_01_w1,achiev_02_w1,achiev_03_w1,achiev_04_w1,achiev_05_w1,achiev_06_w1,achiev_07_w1,edu_plan_01_w1,consider_job_a01_w1,fa_support_01_w1,fa_support_02_w1,fa_support_03_w1,fa_support_04_w1,fa_support_05_w1,fa_support_06_w1,fa_support_07_w1,pr_father_01_w1,pr_mother_01_w1,diff_father_01_w1,diff_mother_01_w1,parenting_a01_w1,parenting_a02_w1,parenting_a03_w1,parenting_b01_w1,parenting_b02_w1,parenting_b03_w1,parenting_b04_w1,parenting_b05_w1,n_friends_01_w1,fr_sup_01_w1,fr_sup_02_w1,fr_sup_03_w1,fr_sup_04_w1,fr_sup_05_w1,fr_sup_06_w1,fr_sup_07_w1,fr_rela_a01_w1,fr_rela_a02_w1,fr_rela_a03_w1,fr_rela_a04_w1,fr_rela_a05_w1,bullying_01_w1,bullying_02_w1,bullying_03_w1,bullying_04_w1,bullying_05_w1,bullying_06_w1,diff_school_a01_w1,diff_school_a02_w1,diff_school_a03_w1,diff_study_01_w1,learning_a01_w1,learning_a02_w1,learning_a03_w1,learning_a04_w1,learning_a05_w1,te_sup_01_w1,te_sup_02_w1,te_sup_03_w1,te_sup_04_w1,te_sup_05_w1,te_sup_06_w1,te_rela_a01_w1,te_rela_a02_w1,te_rela_a03_w1,te_rela_a04_w1,te_rela_a05_w1,help_in_sc_01_w1,help_in_sc_02_1_w1,help_in_sc_02_2_w1,help_community_01_w1,help_community_02_1_w1,help_community_02_2_w1,community_01_w1,community_02_w1,community_03_w1,community_04_w1,community_05_w1,community_06_w1
1219,105544,1,1,2,10,5,47,54,4,1,2,12,5,1,1,4,150,2,1,2, , , , ,3,3,3,3,2,1,3,4,4,4,1,1, , , , , , ,3,2,2,3,1,1,2,9,1,3,1,1,1,1,1,1,1,1,1,4,4,3,4,3,4,4,4,4,4,3,3,3,4,4,1,4,4,1,4,4,1,3,3,3,4,4,4,4,4,4,3,2,3,3,3,3,3,3,4,4,3,4,5,3,4,3,4,1,2,3,3,2,2,2,3,3,5,4,3,4,4,3,3,3,3,5, ,8,3,3,2,3,2,2,2,2,7,5,5,5,5,3,4,4,4,2,3,2,3,2,3,1,1,1,1,11, , ,2,4,2,3,4,3,4,4,4,4,3,5,4,2,4,4,4,1,3, ,1,1, ,3,3,3,3,3,3
1220,105549,1,1,2,10,5,38,49,1,1,6,6,3,1,1,7,100,1,2,2, , , , ,4,4,4,4,1,1,4,4,4,4,2, , , , , , , ,2,2,2,3,1,2, , ,1,5,3,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,2,3,3,4,2,3,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,3,4,3,4,2,4,4,3,3,3,2,2,3,3,4,1,4,3,3,3,3,3,3,4,3, ,10,3,2,2,3,2,2,3,3,6,5,4,4,4,4,4,4,4,3,2,1,3,1,1,1,1,1,1,11, , ,5,3,2,2,3,3,3,3,2,3,2,2,3,2,1,2,1,1,2, ,2, , ,4,4,3,3,3,2
1221,105557,1,1,2,10,5,35,50,3,2,1,1,3,1,1,6,300,1,3,2, , , , ,4,4,4,4,3,1,3,3,3,3,1,2, , , , , , ,2,2,3,3,3,1,2,6,1,4,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,2,3,3,3,2,4,1,2,3,2,2,2,2,2,3,1,3,3,3,4,3,4,4,4,4,4,3,2,2,3,3,3,3,3,3,3,4,4,3,3,4,3,1,3,3,1,3,3,3,2,4,3,4,4,4,4,4,4,4,5,5, ,10,4,4,4,1,1,1,2,1,6,3,5,4,5,4,5,5,3,4,4,1,4,1,1,1,1,1,1,11, , ,7,3,3,3,3,2,5,4,3,3,3,3,4,3,4,2,1,1,1, ,2, , ,3,3,2,4,3,4
1222,105562,1,1,2,10,5,39,48,3,1,2,6,6,1,1,8,250,1,3,2, , , , ,3,3,3,3,2,1,3,3,3,3,1,1,5, , , , , ,3,2,2,3,1,1,2,5,1,4,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,4,5,3,3,3,3,2,2,2,3,3, ,10,2,2,2,2,2,2,3,3,11,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,1,1,1,11, , ,4,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2, , ,2, , ,3,3,2,3,3,3
1223,105569,1,1,2,10,5,43,48,2,1,12,12,5,1,1,4,220,2,2,2, , , , ,3,3,3,3,2,1,3,4,4,3,2, , , , , , , ,2,1,2,2,1,1,2,3,2,4,2,1,2,1,1,1,1,1,1,3,3,3,3,2,3,2,3,3,3,2,3,2,3,3,1,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,4,5,4,3,2,3,3,3,3,3,3,4,4,1,3,3,4,4,4,3,3,4,4, ,2,3,3,3,2,2,2,2,1,13,5,5,4,5,5,5,5,4,3,4,2,3,1,1,1,1,1,1,11, , ,7,3,3,3,3,2,4,4,3,3,5,5,3,3,3,3,2,1,1,2,1,7, ,3,3,2,3,3,3
1224,105573,1,1,1,10,5,39,46,3,1,2,6,5,1,1,4,100,2,1,2, , , , ,3,3,3,3,2,1,4,3,3,4,1,1, , , , , , ,1,1,1,1,1,2, , ,2,3,1,1,1,1,1,1,1,1,1,4,3,2,3,1,3,3,3,3,4,3,3,3,4,4,1,2,3,1,3,3,1,3,4,3,3,2,3,2,2,2,2,3,2,3,2,2,3,3,2,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,1,4,4,4,4,4,4,4,4,5, ,5,4,2,4,3,1,3,4,1,1,3,3,4,4,3,3,4,3,3,3,1,2,2,2,2,1,1,1,11, , ,2,3,2,3,3,1,3,5,3,4,4,5,3,2,2,4,3,2, , ,2, , ,2,4,2,3,2,4
1225,105578,1,1,1,10,5,41,39,2,1,12,12,2,1,1,6,500,1,3,2, , , , ,4,3,3,4,3,1,4,4,4,4,1,1,2, , , , , ,2,2,2,2,1,1,2,3,2,4,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,3,4,3,4,1,4,1,3,3,2,2,2,2,3,3,1,3,3,4,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,4,3,4,4,4,4,4,1,2,3,3,3,2,2,2,4,1,3,3,3,3,4,4,3,5,5, ,10,4,3,2,1,3,2,2,1,9,5,5,5,5,5,4,4,4,3,3,1,3,1,1,1,1,1,1,11, , ,7,3,3,3,3,2,5,5,4,3,3,3,3,3,3,3,3,2, , ,2, , ,3,3,3,3,3,3
1226,105583,1,1,2,10,5,37, ,3, ,2, ,5, ,2,3,124,2,2,2, , , , ,3,3,3,3,1,6,3,3,4,4,1,1, , , , , , ,1,1,1,1,1,1,2,2,1,4,4,1,1,1,1,1,1,1,1,3,3,2,3,2,4,2,3,3,2,2,3,3,3,3,2,3,2,1,4,3,1,3,4,3,4,3,3,4,4,4,4,3,3,2,3,3,3,4,4,3,2,3,4,3,3,3,3,2,4,2,3,4,4,3,2,3,3,4,4,4,4,3,4,3,4,4, ,10,3,3,4,3,3,3,4,3,8,5,4,4,5,5,5,5,4,3,3,2,2,1,1,1,1,1,1,2, , ,7,3,2,2,3,2,5,5,4,5,5,5,3,3,3,3,3,2, , ,1,2, ,3,3,2,3,3,3
1227,105587,1,1,2,10,5,39,50,2,2,2,6,3,1,1,4,250,1,3,2, , , , ,3,2,3,3,2,1,2,2,2,3,1,2, , , , , , ,4,4,4,4,1,2, , ,1,4,4,1,3,2,2,3,3,1,1,3,2,2,2,2,3,3,3,2,3,4,2,3,2,2,2,2,2,4,2,2,2,2,3,2,2,3,2,3,2,3,3,2,4,2,3,3,2,2,2,2,2,2,3,1,2,1,1,3,3,3,2,2,2,4,3,4,1,2,2,4,2,2,4,3,4,4, ,1,4,4,3,3,2,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,1,3,1, , ,7,2,2,2,2,3,2,3,3,2,3,2,2,2,3,2,1,2, , ,2, , ,2,3,2,3,3,2
1228,105592,1,1,1,10,5,44,43,4,3,11,8,6,1,1,8,450,1,3,2, , , , ,4,4,3,4,2,1,3,3,4,3,2, , , , , , , ,2,1,2,3,1,1,2,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,3,4,2,3,4,2,3,4,1,2,4,1,3,4,3,4,3,3,4,4,3,4,4,3,3,3,4,3,4,3,4,2,4,5,3,5,4,3,2,3,3,2,4,3,4,4,4,5,3,4,4,4,4,4,4,4,4, ,10,3,3,3,2,2,2,2,2,7,5,5,4,5,2,5,5,4,3,3,1,4,1,1,1,1,1,1,11, , ,7,4,4,3,4,2,4,5,3,2,3,4,4,2,3,3,3,2, , ,1,2, ,3,3,3,4,3,3
1229,105601,1,1,1,10,5,43,46,2,1,6,6,6,1,1,7,100,1,1,2, , , , ,3,3,2,4,2,1,3,3,3,3,1,5, , , , , , ,2,2,3,3,3,1,2,3,2,4,1,1,1,1,1,1,1,1,1,3,2,3,3,1,4,4,3,4,4,2,3,1,3,4,2,2,2,3,3,3,1,3,3,3,3,4,4,4,4,4,2,4,4,4,3,3,3,3,3,4,4,3,3,3,4,2,4,2,3,3,2,2,2,3,4,3,3,3,3,3,3,3,4,3,4,5, ,10,4,3,1,2,2,3,3,2,5,5,4,3,4,5,5,5,3,3,3,3,3,1,1,1,2,1,1,11, , ,5,3,2,2,3,1,5,5,5,5,5,5,3,3,3,3,3,2, , ,1,1, ,2,3,1,3,3,4
1230,105606,1,1,1,9,5,37,53,3,1,2,6,5,1,1,5,200,1,2,2, , , , ,3,2,2,3,4,1,3,2,3,3,1,1, , , , , , ,2,1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,2,1,2,1,1,4,3,4,3,4,1,1,1,3,3,2,1,1,1,1,4,1,2,4,2,4,2,2,3,2,3,3,2,3,2,3,3,1,2,2,4,4,4,4,5,4,1,2,2,2,2,2,1,1,3,3,3,5,3,3,3,2,3,3,2,4,4, ,1,4,3,2,1,1,2,2,1,5,2,3,3,4,1,2,3,3,2,3,2,2,1,1,1,1,1,1,11, , ,2,3,2,2,3,2,3,3,1,1,1,1,2,2,2,2,3,2, , ,1,3, ,1,2,1,4,3,1
1231,105610,1,1,2,10,5,34,43,3,1,2,6,5,1,1,4,200,2,3,2, , , , ,4,3,4,3,1,1,4,3,4,3,1,1, , , , , , ,2,1,3,1,1,1,1,3,1,2,4,1,1,1,1,1,1,2,1,3,2,3,2,3,3,3,3,4,4,1,4,1,3,4,2,3,3,4,2,3,1,3,4,3,4,3,4,3,4,2,1,1,2,3,2,2,1,3,4,4,4,3,4,5,4,4,3,2,3,3,3,3,2,3,3,4,5,3,3,2,3,3,3,3,3,4, ,1,4,4,4,2,2,4,4,1,5,5,5,4,5,3,4,4,3,3,4,1,3,1,1,2,1,1,1,11, , ,2,3,3,3,2,2,2,2,3,3,4,3,4,2,4,1,1,2, , ,2, , ,3,3,2,4,3,2
1232,105614,1,1,2,10,5,35,42,4,1,2,6,5,1,1,5,300,1,3,2, , , , ,3,3,3,3,1,1,3,3,3,3,1,1, , , , , , ,3,3,3,3,3,1,2,8,1,3,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,4,3,3,2,2,3,3,4,4,2,4,3,1,4,4,1,3,4,2,4,4,4,4,4,4,3,3,3,4,4,4,2,2,3,4,3,4,4,3,4,3,3,2,4,4,4,3,4,4,4,3,2,3,3,3,3,3,3,3,3,4, ,5,3,4,2,1,1,1,2,1,13,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,1,1,1,11, , ,4,4,3,3,4,3,3,3,3,3,3,3,4,2,4,2,2,1,2, ,2, , ,4,3,1,4,3,3
1233,105619,1,1,1,10,5,38,46,3,2,7,6,5,1,1,6,150,3,1,2, , , , ,3,2,3,3,1,1,3,4,3,3,2, , , , , , , ,2,3,2,2,1,1,2,2,1,3,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2,3,2,3,2,3,3,1,2,2,3,2,2,2,2,1,3,4,2,4,4,2,4,3,4,2,4,3,4,3,3,3,4,3,4,3,2,1,3,3,2,1,3,2,1,2,3,2,4,4,3,1,3,2,2,2,2,3,3, ,8,4,3,2,1,2,3,2,2,14,5,4,5,5,5,5,5,4,3,4,1,3,1,1,1,1,1,1,11, , ,1,4,3,4,4,3,3,4,4,3,4,4,4,3,4,3,1,2, , ,2, , ,3,3,2,3,3,3
1234,105625,1,1,2,10,5,41,50,2,1,11,6,5,1,1,4,100,1,3,2, , , , ,3,3,3,3,2,1,3,3,3,3,1,1, , , , , , ,2,1,1,2,1,1,2,4,1,4,2,1,1,1,1,1,1,1,1,3,2,2,2,2,3,3,3,3,3,2,3,3,3,3,2,2,3,1,3,3,1,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,2,3,2,3,2,3,3,3,4,5,3,3,3,3,3,3,3,4,4, ,10,4,4,4,1,1,1,1,1,7,5,5,5,5,5,5,5,4,4,4,1,4,1,1,1,1,1,1,11, , ,7,3,3,3,3,1,5,5,5,5,5,5,4,3,4,4,3,2, , ,2, , ,4,4,1,3,4,4
1235,105630,1,1,2,10,5,51,54,3,1,9,9,6,1,1,4,200,1,2,2, , , , ,3,3,3,3,1,1,3,3,3,3,2, , , , , , , ,2,2,2,2,1,1,2,4,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,1,2,3,1,2,3,2,3,3,3,3,2,2,3,2,2,2,3,2,2,3,2,2,3,3,3,2,3,2,3,2,3,2,2,3,2,2,2,3,5,3,3,3,3,3,3,2,3,3, ,10,3,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,2,1,1,4,7,9,7,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,2,2, , ,2, , ,2,3,2,3,3,3
1236,105633,1,1,2,10,5,36,41,3,2,2,6,6,1,1,4,200,1,2,2, , , , ,4,4,3,3,2,1,4,4,4,4,2, , , , , , , ,2,1,1,2,3,1,1,6,1,4,4,1,1,1,1,2,1,1,1,3,3,2,3,4,4,4,4,4,3,3,4,3,2,2,2,3,3,1,3,4,1,4,4,3,3,3,4,3,3,2,3,2,3,3,3,2,2,4,3,4,4,4,5,3,3,4,4,1,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4, ,10,4,3,3,1,3,2,1,1,10,4,4,3,4,4,4,4,4,3,3,2,3,1,1,1,2,2,1,11, , ,7,3,4,3,4,1,5,5,5,4,5,5,4,4,4,4,4,2, , ,2, , ,2,3,1,4,3,2
1237,105637,1,1,2,10,5,34,38,2,2,7,9,5,1,1,4,280,1,2,2, , , , ,4,3,4,4,1,1,4,3,3,4,2, , , , , , , ,1,1,1,2,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,3,3,3,3,3,4,2,3,3,3,2,4,2,3,4,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,4,3,3,3,4,2,3,3,3,3,3,3,3,4,5,4,2,3,3,4,3,2,4,4, ,2,3,2,2,2,3,3,2,1,7,4,4,4,4,2,3,4,3,3,3,2,3,1,1,1,2,1,1,11, , ,5,4,2,3,3,3,4,3,3,2,3,2,3,2,3,3,2,1,3, ,2, , ,3,3,1,4,3,3
1238,105641,1,1,2,10,5,33,39,3,2,4,12,5,1,1,5,250,1,3,2, , , , ,2,1,2,2,2,1,4,3,4,4,2, , , , , , , ,2,1,2,3,1,1,2,3,1,5,3,1,1,3,2,1,1,1,1,3,1,3,2,3,4,4,3,3,2,3,2,2,3,3,1,1,1,1,3,4,1,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,5,5,5,4,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5, ,8,4,4,1,1,4,1,4,1,6,5,5,5,5,5,5,5,4,3,4,1,2,1,1,1,1,1,1,11, , ,5,4,3,3,4,2,5,5,5,5,4,4,3,3,3,3,3,2, , ,2, , ,4,4,1,4,4,2
1239,105646,1,1,1,10,5,40,52,4,1,8,12,5,1,1,3,150,2,1,2, , , , ,3,3,3,3,2,1,3,3,3,3,1,4, , , , , , ,3,3,3,3,1,1,2,3,1,4,3,2,2,1,1,1,1,1,1,3,3,3,3,3,3,2,3,3,4,2,4,2,3,4,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,2,3,3,3,2,3,3,2,4,1,3,3,3,3,3,4,3,3,5, ,6,1,1,4,1,3,3,3,3,6,3,3,3,5,3,3,3,3,3,3,3,3,1,2,1,1,1,1,11, , ,2,3,2,2,2,2,5,5,3,2,2,1,3,2,3,3,3,1,2, ,2, , ,4,4,1,4,4,4
1240,105649,1,1,1,10,5,39,44,2,2,9,2,6,1,1,6,300,1,3,2, , , , ,3,3,3,3,1,1,4,4,4,4,2, , , , , , , ,2,2,2,2,1,1,2,1,2,4,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,4,4,1,4,1,2,4,1,3,4,1,4,4,1,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,3,4,4,4,1,3,4,4,3,3,4,4,4,2,3,3,3,3,3,3,3,5,5, ,8,2,3,2,2,1,2,3,1,7,5,5,5,5,4,5,5,4,3,3,1,4,1,1,1,1,1,1,11, , ,7,4,4,3,4,2,5,5,4,4,5,5,4,4,4,4,4,1,1, ,1,4, ,3,4,1,4,4,4
1241,105655,1,1,1,9,5,45,53,2,1,11,12,7,1,1,4,100,1,1,2, , , , ,3,4,3,4,1,1,4,4,4,4,2, , , , , , , ,1,1,1,1,1,1,2,2,2,2,1,1,2,3,2,2,2,2,2,3,3,2,3,3,3,2,3,3,2,2,2,2,2,3,1,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,3,4,1,1,2,3,3,3,3,3,3,3,4,1,3,3,3,3,3,3,3,2,2, ,10,2,3,3,2,2,1,1,1,1,4,4,4,4,4,4,4,3,3,3,2,3,1,1,1,1,1,1,11, , ,1,3,2,3,2,2,4,5,4,2,4,4,3,2,3,4,4,1,1, ,2, , ,3,3,2,3,3,3
1242,105658,1,1,1,10,5,37, ,4, ,2, ,5, ,3,3,90,2,1,2, , , , ,2,1,2,1,1,1,4,3,4,3,2, , , , , , , ,4,4,4,4,1,1,2,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,4,1,3,1,4,1,1,1,2,4,1,3,1,3,3,1,4,4,1,3,1,3,3,1,3,1,1,1,1,1,1,4,4,3,5,2,3,3,3,3,1,3,2,2,3,3,3,4,1,4,2,2,1,3,3,1,3,4, ,10,4,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,11, , ,2,3,2,1,1,1,3,3,3,3,3,3,1,1,1,1,4,2, , ,2, , ,1,3,1,1,3,1
1243,105662,1,1,2,10,5,35,47,2,2,2,1,5,1,1,5,200,1,1,2, , , , ,3,2,3,3,1,1,3,3,3,3,2, , , , , , , ,3,3,3,3,1,1,2,4,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,3,2,3,3,2,2,2,3,2,2,3,2,3,2,3,3,3,2,3,2,2,2,3,3,2,2,2,3,3,3,2,3,4,4,3,3,3,2,2,2,2,2,2,2,2,4,1,3,3,3,3,3,3,2,3,3, ,8,2,2,3,2,3,2,2,2,7,3,3,3,3,3,3,3,3,2,3,2,3,1,1,1,1,1,1,11, , ,5,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2, , ,2, , ,3,3,2,3,3,4
1244,105667,1,1,2,10,5,41,46,3,2,11,11,6,1,1,5,100,2,1,2, , , , ,3,2,3,3,3,1,3,3,3,3,1,5, , , , , , ,3,1,1,3,3,1,1,5,1,4,3,1,1,1,1,1,1,1,1,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,1,2,3,2,3,3,1,3,3,2,3,4,2,3,3,2,1,2,2,2,3,3,2,3,2,3,3,3,4,2,3,3,4,2,3,2,3,3,3,3,3,4,7,2,3,2,3,2,3,2,3,3, ,8,1,1,3,2,2,1,2,1,4,4,4,4,4,4,4,4,3,3,3,1,2,1,1,1,1,1,1,11, , ,7,3,3,3,3,1,5,5,4,4,5,4,4,3,3,4,4,2, , ,2, , ,1,2,1,2,1,2
1245,105672,1,1,1,10,5,36,38,3,2,11,12,6,1,1,7,150,1,2,2, , , , ,4,3,4,3,2,1,4,3,4,3,1,5, , , , , , ,4,4,3,4,3,1,1,6,1,4,3,1,1,1,1,1,1,1,1,3,3,3,3,2,2,3,3,3,2,3,2,4,4,3,2,3,3,1,3,3,1,4,3,3,3,3,2,3,3,4,3,3,4,3,4,3,3,3,3,4,3,3,4,2,4,3,5,2,3,3,3,4,3,4,3,4,2,3,3,2,3,3,3,4,4,5, ,10,4,3,2,4,3,3,2,2,3,3,4,3,4,4,4,3,3,3,3,2,2,1,1,1,1,1,1,11, , ,7,3,2,3,3,2,4,4,3,4,4,3,3,3,3,3,3,2, , ,2, , ,2,3,1,3,3,2
1246,105680,1,1,1,10,5,34,40,2,2,2,8,5,1,1,5,200,1,2,2, , , , ,3,3,3,3,1,1,4,3,4,4,1,4, , , , , , ,4,4,4,4,1,2, , ,2,5,1,4,1,1,1,1,1,1,1,1,1,1,3,1,4,4,4,4,4,2,1,1,4,4,1,2,3,2,3,2,3,3,4,3,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,5,2,4,3,2,4,3,3,2,3,5,4,4,3,3,4,3,4,5,5, ,10,4,4,4,4,3,3,4,3,6,5,4,4,5,5,4,4,4,4,4,2,4,1,1,2,1,1,1,1,9, ,7,4,4,4,4,4,5,5,3,3,5,5,4,4,4,4,4,2, , ,2, , ,4,4,4,4,4,3
1247,105685,1,1,2,9,5,44,47,2,2,2,7,6,1,1,9,230,1,2,2, , , , ,4,4,3,3,1,1,4,4,4,4,1,1,5, , , , , ,3,2,2,3,3,1,2,8,1,5,4,2,2,1,2,1,1,1,1,4,3,3,4,4,3,3,4,3,4,3,4,2,3,3,2,3,2,3,4,3,1,2,4,4,4,3,4,4,4,4,1,4,4,4,4,4,4,3,2,3,1,3,4,2,3,3,4,2,3,4,4,3,4,4,4,4,2,4,3,4,3,3,2,2,5,5, ,10,4,4,4,1,2,1,1,1,10,4,3,2,4,2,3,3,3,3,1,1,1,1,2,2,1,2,1,8, , ,4,1,3,3,3,1,2,2,2,2,2,3,3,2,4,2,4,2, , ,2, , ,4,4,1,4,3,4
1248,105693,1,1,2,10,5,39,46,3,1,11,7,5,1,1,5,200,1,3,2, , , , ,3,4,4,3,1,1,3,2,3,2,2, , , , , , , ,2,2,2,2,1,2, , ,2,4,2,2,1,1,1,1,1,1,1,3,2,2,3,3,3,3,4,2,3,1,4,1,1,1,2,2,3,3,3,4,2,3,3,2,4,2,3,1,1,3,1,3,1,3,2,3,2,3,2,4,3,4,3,2,3,2,4,4,2,3,3,2,3,2,3,4,1,3,4,3,4,3,4,2,5,5, ,6,3,1,2,4,3,1,1,1,5,1,3,2,3,1,1,3,3,3,3,2,2,1,4,2,1,1,1,11, , ,5,3,3,3,3,2,3,5,2,2,3,4,4,2,3,3,4,2, , ,2, , ,1,3,1,2,3,4
1249,105697,1,1,1,10,5,33, ,2, ,12, ,2, ,4,3,120,2,1,2, , , , ,3,3,3,3,1,-9,4,4,4,4,1,2, , , , , , ,4,4,4,4,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,3,3,3,3,1,4,4,4,4,1,2,2,2,2,3,1,3,3,3,3,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,1,3,3,3,3,4,3,2,4,1,4,4,4,4,4,4,4,5,5, ,10,4,4,4,1,1,4,2,1,40,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,11, , ,7,4,3,4,4,2,5,5,5,5,5,5,4,4,4,4,4,2, , ,2, , ,4,4,4,4,4,4
1250,105704,1,1,2,10,5,36,45,3,2,11,12,5,1,1,5,120,1,2,2, , , , ,3,3,3,2,3,1,4,4,4,4,1,1,4, , , , , ,4,4,4,4,1,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,3,3,2,3,2,4,4,3,3,3,3,3,3,2,3,3,3,3,3,1,4,4,4,4,3,2,4,4,4,3,2,4,3,4,2,2,2,3,3,3,3,3,4,3,3,3,1,3,3,3,2,3,3,3,4,3,4,3,4,3,3,3,3,5,5, ,10,4,4,2,1,1,2,2,1,15,3,5,5,5,3,5,3,3,2,4,2,2,2,1,1,1,1,1,2, , ,7,3,3,3,4,3,3,4,3,3,5,3,3,3,3,3,4,2, , ,2, , ,3,3,1,2,3,3
